id,activity_id,name
"3,194,612",MDC1.D4.C1.C3010,Overhead Rough-in  Additional Lighting and Branch (DRB#2)
"3,194,614",MDC1.D4.C1.C3030,COLO Lighting installation (DRB#2)
"3,194,613",MDC1.D4.C1.C3020,COLO Fluid Cooler Heat Trace Installation (DRB#2)
"3,194,609",MDC1.D4.C1.C2010,Overhead Rough-in  Additional Lighting and Branch (DRB#2)
"3,194,611",MDC1.D4.C1.C2030,COLO Lighting installation (DRB#2)
"3,194,610",MDC1.D4.C1.C2020,COLO Fluid Cooler Heat Trace Installation (DRB#2)
"3,194,615",MDC1.D4.C1.C4010,Overhead Rough-in  Additional Lighting and Branch (DRB#2)
"3,194,617",MDC1.D4.C1.C4030,COLO Lighting installation (DRB#2)
"3,194,616",MDC1.D4.C1.C4020,COLO Fluid Cooler Heat Trace Installation (DRB#2)
"3,194,619",MDC1.D4.C2.C1020,Overhead Rough-in  Additional Lighting and Branch (DRB#2)
"3,194,620",MDC1.D4.C2.C1030,COLO Lighting installation (DRB#2)
"3,194,618",MDC1.D4.C2.C1010,COLO Fluid Cooler Heat Trace Installation (DRB#2)
"3,194,625",MDC1.D4.C2.C3020,Overhead Rough-in  Additional Lighting and Branch (DRB#2)
"3,194,626",MDC1.D4.C2.C3030,COLO Lighting installation (DRB#2)
"3,194,624",MDC1.D4.C2.C3010,COLO Fluid Cooler Heat Trace Installation (DRB#2)
"3,194,622",MDC1.D4.C2.C2020,Overhead Rough-in  Additional Lighting and Branch (DRB#2)
"3,194,623",MDC1.D4.C2.C2040,COLO Lighting installation (DRB#2)
"3,194,621",MDC1.D4.C2.C2010,COLO Fluid Cooler Heat Trace Installation (DRB#2)
"3,194,627",MDC1.D4.C2.C4010,Overhead Rough-in  Additional Lighting and Branch (DRB#2)
"3,194,628",MDC1.D4.C2.C4020,COLO Lighting installation (DRB#2)
"3,194,630",MDC1.D4.C3.C1020,Overhead Rough-in  Additional Lighting and Branch (DRB#2)
"3,194,631",MDC1.D4.C3.C1030,COLO Lighting installation (DRB#2)
"3,194,629",MDC1.D4.C3.C1010,COLO Fluid Cooler Heat Trace Installation (DRB#2)
"3,194,635",MDC1.D4.C3.C3010,Overhead Rough-in  Additional Lighting and Branch (DRB#2)
"3,194,636",MDC1.D4.C3.C3020,COLO Lighting installation (DRB#2)
"3,194,633",MDC1.D4.C3.C2020,Overhead Rough-in  Additional Lighting and Branch (DRB#2)
"3,194,634",MDC1.D4.C3.C2030,COLO Lighting installation (DRB#2)
"3,194,632",MDC1.D4.C3.C2010,COLO Fluid Cooler Heat Trace Installation (DRB#2)
"3,194,638",MDC1.D4.C3.C4020,Overhead Rough-in  Additional Lighting and Branch (DRB#2)
"3,194,639",MDC1.D4.C3.C4030,COLO Lighting installation (DRB#2)
"3,194,637",MDC1.D4.C3.C4010,COLO Fluid Cooler Heat Trace Installation (DRB#2)
"3,194,641",MDC1.D4.C4.C1020,Overhead Rough-in  Additional Lighting and Branch (DRB#2)
"3,194,642",MDC1.D4.C4.C1030,COLO Lighting installation (DRB#2)
"3,194,640",MDC1.D4.C4.C1010,COLO Fluid Cooler Heat Trace Installation (DRB#2)
"3,194,647",MDC1.D4.C4.C3020,Overhead Rough-in  Additional Lighting and Branch (DRB#2)
"3,194,648",MDC1.D4.C4.C3030,COLO Lighting installation (DRB#2)
"3,194,646",MDC1.D4.C4.C3010,COLO Fluid Cooler Heat Trace Installation (DRB#2)
"3,194,644",MDC1.D4.C4.C2020,Overhead Rough-in  Additional Lighting and Branch (DRB#2)
"3,194,645",MDC1.D4.C4.C2030,COLO Lighting installation (DRB#2)
"3,194,643",MDC1.D4.C4.C2010,COLO Fluid Cooler Heat Trace Installation (DRB#2)
"3,194,650",MDC1.D4.C4.C4020,Overhead Rough-in  Additional Lighting and Branch (DRB#2)
"3,194,651",MDC1.D4.C4.C4030,COLO Lighting installation (DRB#2)
"3,194,649",MDC1.D4.C4.C4010,COLO Fluid Cooler Heat Trace Installation (DRB#2)
"3,192,922",MDC1-2677,Term COLO -1 Cell-4 UPM
"3,192,923",MDC1-2678,Term COLO -2  Cell-4 UPM
"3,192,924",MDC1-2679,Term COLO -3  Cell-4 UPM
"3,192,925",MDC1-2680,Term COLO -4  Cell-4 UPM
"3,192,913",MDC1-2681,Term COLO -1 Cell-3 UPM
"3,192,914",MDC1-2682,Term COLO -2 Cell-3 UPM
"3,192,915",MDC1-2683,Term COLO -3 Cell-3 UPM
"3,192,916",MDC1-2684,Term COLO -4 Cell-3 UPM
"3,192,926",MDC1-2685,Term Admin - UPM
"3,192,014",MDC1.D2.S1010,Delay in UPM Delivery (Duration = Colo1 Cell-1 PSR (9/19) to MSFT delivery)
"3,192,121",MDC1.D5.S1000,Water Treatmant Skid Fabrication
"3,192,122",MDC1.D5.S1010,L&I approval process
"3,192,123",MDC1.D5.S1020,Start of L&I Process / MSFT direction to proceed with Fabrication
"3,192,124",MDC1.D5.S1030,Water treatment delivery COLO-1
"3,193,092",MDC1-2686,Set Electrical Equipment-UPM
"3,193,087",MDC1-1961.1,Exterior Equipment Pads - for UPM's
"3,192,136",MDC1.D6.C1.C1120,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,137",MDC1.D6.C1.C1130,Install added DRB#3 Tray and conduit
"3,192,140",MDC1.D6.C1.C1140,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,144",MDC1.D6.C1.C1180,Install Roxtec block sealing and install added tray cable (DRB#3)
"3,192,141",MDC1.D6.C1.C1150,Install additional Cable bus (DRB#3)
"3,192,143",MDC1.D6.C1.C1170,Install additional Cable bus feeder (DRB#3)
"3,194,652",MDC1.D6.C1.C1100,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,142",MDC1.D6.C1.C1160,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,127",MDC1.D6.S1000,DRB#3 Approval-Part B- MEP
"3,192,129",MDC1.D6.S1010,Submit and approve Shop drawings for UPM junstion box
"3,192,130",MDC1.D6.S1030,Lead time for junction box
"3,194,685",MDC1.D6.S1020,Submit and approve shop drawing for PEMB penetrations
"3,192,135",MDC1.D6.C1.C1110,Sure steel - PEMB MER penetration framing
"3,192,131",MDC1.D6.S1040,Fabrication and Delivery of PEMB pentrations support steel
"3,192,160",MDC1.D6.C1.C2120,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,161",MDC1.D6.C1.C2130,Install added DRB#3 Tray and conduit
"3,192,164",MDC1.D6.C1.C2140,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,168",MDC1.D6.C1.C2180,Install Roxtec block sealing and install added tray cable (DRB#3)
"3,192,165",MDC1.D6.C1.C2150,Install additional Cable bus (DRB#3)
"3,192,167",MDC1.D6.C1.C2170,Install additional Cable bus feeder (DRB#3)
"3,194,653",MDC1.D6.C1.C2100,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,166",MDC1.D6.C1.C2160,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,159",MDC1.D6.C1.C2110,Sure steel - PEMB MER penetration framing
"3,192,148",MDC1.D6.C1.C3120,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,149",MDC1.D6.C1.C3130,Install added DRB#3 Tray and conduit
"3,192,152",MDC1.D6.C1.C3140,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,156",MDC1.D6.C1.C3180,Install Roxtec block sealing and install added tray cable (DRB#3)
"3,192,153",MDC1.D6.C1.C3150,Install additional Cable bus (DRB#3)
"3,192,155",MDC1.D6.C1.C3170,Install additional Cable bus feeder (DRB#3)
"3,194,654",MDC1.D6.C1.C3100,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,154",MDC1.D6.C1.C3160,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,147",MDC1.D6.C1.C3110,Sure steel - PEMB MER penetration framing
"3,192,172",MDC1.D6.C1.C4120,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,173",MDC1.D6.C1.C4130,Install added DRB#3 Tray and conduit
"3,192,176",MDC1.D6.C1.C4140,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,180",MDC1.D6.C1.C4180,Install Roxtec block sealing and install added tray cable (DRB#3)
"3,192,177",MDC1.D6.C1.C4150,Install additional Cable bus (DRB#3)
"3,192,179",MDC1.D6.C1.C4170,Install additional Cable bus feeder (DRB#3)
"3,194,655",MDC1.D6.C1.C4100,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,178",MDC1.D6.C1.C4160,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,171",MDC1.D6.C1.C4110,Sure steel - PEMB MER penetration framing
"3,192,190",MDC1.D6.C2.C1110,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,191",MDC1.D6.C2.C1120,Install added DRB#3 Tray and conduit
"3,192,194",MDC1.D6.C2.C1130,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,198",MDC1.D6.C2.C1180,Install Roxtec block sealing and install added tray cable (DRB#3)
"3,192,195",MDC1.D6.C2.C1150,Install additional Cable bus (DRB#3)
"3,192,196",MDC1.D6.C2.C1160,Install additional Cable bus feeder (DRB#3)
"3,194,656",MDC1.D6.C2.C1140,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,197",MDC1.D6.C2.C1170,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,189",MDC1.D6.C2.C1100,Sure steel - PEMB MER penetration framing
"3,192,214",MDC1.D6.C2.C2110,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,215",MDC1.D6.C2.C2120,Install added DRB#3 Tray and conduit
"3,192,218",MDC1.D6.C2.C2130,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,222",MDC1.D6.C2.C2180,Install Roxtec block sealing and install added tray cable (DRB#3)
"3,192,219",MDC1.D6.C2.C2150,Install additional Cable bus (DRB#3)
"3,192,221",MDC1.D6.C2.C2170,Install additional Cable bus feeder (DRB#3)
"3,194,657",MDC1.D6.C2.C2140,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,220",MDC1.D6.C2.C2160,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,213",MDC1.D6.C2.C2100,Sure steel - PEMB MER penetration framing
"3,192,202",MDC1.D6.C2.C3110,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,203",MDC1.D6.C2.C3120,Install added DRB#3 Tray and conduit
"3,192,206",MDC1.D6.C2.C3130,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,210",MDC1.D6.C2.C3180,Install Roxtec block sealing and install added tray cable (DRB#3)
"3,192,207",MDC1.D6.C2.C3150,Install additional Cable bus (DRB#3)
"3,192,208",MDC1.D6.C2.C3160,Install additional Cable bus feeder (DRB#3)
"3,194,658",MDC1.D6.C2.C3140,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,209",MDC1.D6.C2.C3170,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,201",MDC1.D6.C2.C3100,Sure steel - PEMB MER penetration framing
"3,192,226",MDC1.D6.C2.C4110,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,227",MDC1.D6.C2.C4120,Install added DRB#3 Tray and conduit
"3,192,230",MDC1.D6.C2.C4130,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,234",MDC1.D6.C2.C4180,Install Roxtec block sealing and install added tray cable (DRB#3)
"3,192,231",MDC1.D6.C2.C4150,Install additional Cable bus (DRB#3)
"3,192,232",MDC1.D6.C2.C4160,Install additional Cable bus feeder (DRB#3)
"3,194,659",MDC1.D6.C2.C4140,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,233",MDC1.D6.C2.C4170,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,225",MDC1.D6.C2.C4100,Sure steel - PEMB MER penetration framing
"3,192,244",MDC1.D6.C3.C1110,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,245",MDC1.D6.C3.C1120,Install added DRB#3 Tray and conduit
"3,192,248",MDC1.D6.C3.C1130,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,249",MDC1.D6.C3.C1140,Install Roxtec block sealing and Install added tray cable (DRB#3)
"3,192,250",MDC1.D6.C3.C1150,Install additional Cable bus (DRB#3)
"3,192,252",MDC1.D6.C3.C1180,Install additional Cable bus feeder (DRB#3)
"3,194,660",MDC1.D6.C3.C1160,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,251",MDC1.D6.C3.C1170,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,243",MDC1.D6.C3.C1100,Sure steel - PEMB MER penetration framing
"3,192,268",MDC1.D6.C3.C2110,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,269",MDC1.D6.C3.C2120,Install added DRB#3 Tray and conduit
"3,192,272",MDC1.D6.C3.C2130,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,276",MDC1.D6.C3.C2180,Install Roxtec block sealing and install added tray cable (DRB#3)
"3,192,273",MDC1.D6.C3.C2140,Install additional Cable bus (DRB#3)
"3,192,275",MDC1.D6.C3.C2170,Install additional Cable bus feeder (DRB#3)
"3,194,661",MDC1.D6.C3.C2150,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,274",MDC1.D6.C3.C2160,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,267",MDC1.D6.C3.C2100,Sure steel - PEMB MER penetration framing
"3,192,256",MDC1.D6.C3.C3110,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,257",MDC1.D6.C3.C3120,Install added DRB#3 Tray and conduit
"3,192,260",MDC1.D6.C3.C3130,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,264",MDC1.D6.C3.C3180,Install Roxtec block sealing and install added tray cable (DRB#3)
"3,192,261",MDC1.D6.C3.C3140,Install additional Cable bus (DRB#3)
"3,192,262",MDC1.D6.C3.C3150,Install additional Cable bus feeder (DRB#3)
"3,194,662",MDC1.D6.C3.C3160,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,263",MDC1.D6.C3.C3170,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,255",MDC1.D6.C3.C3100,Sure steel - PEMB MER penetration framing
"3,192,280",MDC1.D6.C3.C4110,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,281",MDC1.D6.C3.C4120,Install added DRB#3 Tray and conduit
"3,192,284",MDC1.D6.C3.C4130,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,288",MDC1.D6.C3.C4180,Install Roxtec block sealing and install added tray cable (DRB#3)
"3,192,285",MDC1.D6.C3.C4140,Install additional Cable bus (DRB#3)
"3,192,286",MDC1.D6.C3.C4160,Install additional Cable bus feeder (DRB#3)
"3,194,663",MDC1.D6.C3.C4150,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,287",MDC1.D6.C3.C4170,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,279",MDC1.D6.C3.C4100,Sure steel - PEMB MER penetration framing
"3,192,298",MDC1.D6.C4.C1110,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,299",MDC1.D6.C4.C1120,Install added DRB#3 Tray and conduit
"3,192,302",MDC1.D6.C4.C1130,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,306",MDC1.D6.C4.C1180,Install Roxtec block sealing and install added tray cable (DRB#3)
"3,192,303",MDC1.D6.C4.C1140,Install additional Cable bus (DRB#3)
"3,192,305",MDC1.D6.C4.C1160,Install additional Cable bus feeder (DRB#3)
"3,194,664",MDC1.D6.C4.C1170,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,304",MDC1.D6.C4.C1150,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,297",MDC1.D6.C4.C1100,Sure steel - PEMB MER penetration framing
"3,192,322",MDC1.D6.C4.C2110,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,323",MDC1.D6.C4.C2120,Install added DRB#3 Tray and conduit
"3,192,326",MDC1.D6.C4.C2130,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,330",MDC1.D6.C4.C2180,Install Roxtec block sealing and install added tray cable (DRB#3)
"3,192,327",MDC1.D6.C4.C2140,Install additional Cable bus (DRB#3)
"3,192,329",MDC1.D6.C4.C2160,Install additional Cable bus feeder (DRB#3)
"3,194,665",MDC1.D6.C4.C2170,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,328",MDC1.D6.C4.C2150,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,321",MDC1.D6.C4.C2100,Sure steel - PEMB MER penetration framing
"3,192,310",MDC1.D6.C4.C3110,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,311",MDC1.D6.C4.C3120,Install added DRB#3 Tray and conduit
"3,192,314",MDC1.D6.C4.C3130,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,318",MDC1.D6.C4.C3180,Install Roxtec block sealing and install added tray cable (DRB#3)
"3,192,315",MDC1.D6.C4.C3140,Install additional Cable bus (DRB#3)
"3,192,317",MDC1.D6.C4.C3160,Install additional Cable bus feeder (DRB#3)
"3,194,666",MDC1.D6.C4.C3170,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,316",MDC1.D6.C4.C3150,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,309",MDC1.D6.C4.C3100,Sure steel - PEMB MER penetration framing
"3,192,334",MDC1.D6.C4.C4110,Wall Penetration installation rough-in (Install Roxtec frame) (DRB#3)
"3,192,335",MDC1.D6.C4.C4120,Install added DRB#3 Tray and conduit
"3,192,338",MDC1.D6.C4.C4130,Install Roxtec blocks and Install tray/conduit from Roxtec to MER (DRB#3)
"3,192,342",MDC1.D6.C4.C4180,Install Roxtec block sealing and install added tray cable (DRB#3)
"3,192,339",MDC1.D6.C4.C4140,Install additional Cable bus (DRB#3)
"3,192,340",MDC1.D6.C4.C4150,Install additional Cable bus feeder (DRB#3)
"3,194,667",MDC1.D6.C4.C4170,Install Added Overhead Rough In MER MECH EQ (DRB#3)
"3,192,341",MDC1.D6.C4.C4160,Install additional Electrical Feeders for  Mech equipment additional Term (DRB#3)
"3,192,333",MDC1.D6.C4.C4100,Sure steel - PEMB MER penetration framing
"3,194,344",MDC1.C1.Cx4030,MST Ready for Network Install
"3,194,345",MDC1.C1.Cx4050,Final Clean/ ready for lock down
"3,191,619",MDC1-C1.P2300,TCO Admin/COLO 1
"3,191,620",MDC1-C1.P2400,Substantial Completion Admin/COLO 1
"3,191,621",MDC1-C1.P2500,Lock down Admin/COLO 1
"3,191,636",MDC1-C2.P2300.,TCO COLO 2
"3,191,637",MDC1-C2.P2400,Substantial Completion COLO 2
"3,191,638",MDC1-C2.P2500,Lock down COLO 2
"3,191,653",MDC1-C3.P2300,TCO COLO 3
"3,191,654",MDC1-C3.P2400,Substantial Completion COLO 3
"3,191,655",MDC1-C3.P2500,Lock down COLO 3
"3,191,670",MDC1-C4.P2300,TCO COLO 4
"3,191,671",MDC1-C4.P2400,Substantial Completion COLO 4
"3,191,672",MDC1-C4.P2500,Lock down COLO 4
"3,194,409",MDC1.C2.Cx4030,MST Ready for Network Install
"3,194,410",MDC1.C2.Cx4050,Final Clean/ ready for lock down
"3,194,474",MDC1.C3.Cx4030,MST Ready for Network Install
"3,194,475",MDC1.C3.Cx4050,Final Clean/ ready for lock down
"3,194,539",MDC1.C4.Cx4030,MST Ready for Network Install
"3,194,540",MDC1.C4.Cx4050,Final Clean/ ready for lock down
"3,194,604",NEW1,URS Vault design and Approval
"3,194,583",MDC1.E.1130,Set- COLO-1 UMS
"3,194,584",MDC1.E.1140,Set- COLO-2 UMS
"3,194,585",MDC1.E.1150,Set- COLO-3 UMS
"3,194,586",MDC1.E.1160,Set- COLO-4 UMS
"3,194,575",MDC1.E.1050,PAD- COLO-1 UMS
"3,194,576",MDC1.E.1060,PAD- COLO-2 UMS
"3,194,577",MDC1.E.1070,PAD- COLO-3 UMS
"3,194,578",MDC1.E.1080,PAD- COLO-4 UMS
"3,194,571",MDC1.E.1010,Duct Bank - UMS01 to UPM COLO-1 Cell-1
"3,194,572",MDC1.E.1020,Duct Bank - UMS02 to UPM COLO-2 Cell-1
"3,194,573",MDC1.E.1030,Duct Bank - UMS03 to UPM COLO-3 Cell-1
"3,194,574",MDC1.E.1040,Duct Bank - UMS04 to UPM COLO-4 Cell-1
"3,194,579",MDC1.E.1090,Pull- UMS01- UPM COLO-1 Cell-1
"3,194,580",MDC1.E.1100,Pull- UMS02- UPM COLO-2 Cell-1
"3,194,581",MDC1.E.1110,Pull- UMS03- UPM COLO-3 Cell-1
"3,194,582",MDC1.E.1120,Pull- UMS04- UPM COLO-4 Cell-1
"3,194,596",MDC1.E.1260,Term- UMS01- Load side
"3,194,597",MDC1.E.1270,Term- UMS02- Load side
"3,194,598",MDC1.E.1280,Term- UMS03- Load side
"3,194,599",MDC1.E.1290,Term- UMS04- Load side
"3,194,600",MDC1.E.1300,Yellow Tagging for UMS01
"3,194,601",MDC1.E.1310,Yellow Tagging for UMS02
"3,194,602",MDC1.E.1320,Yellow Tagging for UMS03
"3,194,603",MDC1.E.1330,Yellow Tagging for UMS04
"3,193,519",MDC1.C2.C3121,Set Exterior Water Treatment equipment
"3,193,546",MDC1.C2.C2171,Set Exterior Water Treatment equipment
"3,193,777",MDC1.C3.C1161,Set Exterior Water Treatment equipment
"3,193,824",MDC1.C3.C2161,Set Exterior Water Treatment equipment
"3,193,849",MDC1.C3.C4131,Set Exterior Water Treatment equipment
"3,194,059",MDC1.C4.C1111,Set Exterior Water Treatment equipment
"3,194,085",MDC1.C4.C3111,Set Exterior Water Treatment equipment
"3,194,111",MDC1.C4.C2111,Set Exterior Water Treatment equipment
"3,194,137",MDC1.C4.C4111,Set Exterior Water Treatment facilities
"3,193,493",MDC1.C2.C1121,Set Exterior Water Treatment facilities
"3,194,561",MDC1-9708,UMS - ROJ COLO-2
"3,194,562",MDC1-9709,UMS - ROJ COLO-3
"3,194,563",MDC1-9710,UMS - ROJ COLO-4
"3,194,564",MDC1-9711,MSFT Delivery -UMS -COLO 4 ROJ
"3,194,565",MDC1-9712,MSFT Delivery -UMS -COLO 3 ROJ
"3,194,566",MDC1-9713,MSFT Delivery -UMS -COLO 2 ROJ
"3,194,569",MDC1-C2.P2300,TCO COLO 2
"3,194,570",MDC1-P2529,Weather Tight
"3,194,589",MDC1.E.1190,Term COLO -1 Cell-4 UPM
"3,194,590",MDC1.E.1200,Term COLO -2 Cell-4 UPM
"3,194,592",MDC1.E.1220,Term COLO -3 Cell-4 UPM
"3,194,594",MDC1.E.1240,Term COLO -4 Cell-4 UPM
"3,194,588",MDC1.E.1180,Term COLO -1 Cell-3 UPM
"3,194,591",MDC1.E.1210,Term COLO -2 Cell-3 UPM
"3,194,593",MDC1.E.1230,Term COLO -3 Cell-3 UPM
"3,194,595",MDC1.E.1250,Term COLO -4 Cell-3 UPM
"3,194,587",MDC1.E.1170,Term Admin - UPM
"3,193,202",MDC1.C1.C1111,Set Exterior Water Treatment equipment
"3,193,228",MDC1.C1.C3131,Set Exterior Water Treatment equipment
"3,193,255",MDC1.C1.C2121,Set Exterior Water Treatment facilities
"3,193,281",MDC1.C1.C4121,Set Exterior Water Treatment facilities
"3,194,567",MDC1-9714,Void Activities start
"3,194,568",MDC1-9715,Void Activities finish
"3,192,826",MDC1.S.1031,Remaining Site Sanitary
"3,192,828",MDC1.S.1041,Remaining IWW System
"3,192,349",MDC1-9716,Site Shut Down - 9/9/2020
"3,192,350",MDC1-9717,Site Shut Down - 9/10/2020
"3,192,351",MDC1-9718,Site Shut Down - 9/11/2020
"3,192,352",MDC1-9719,Site Shut Down - 9/12/2020
"3,192,353",MDC1-9720,Site Shut Down - 9/14/2020
"3,192,354",MDC1-9721,Site Shut Down - 9/15/2020
"3,192,355",MDC1-9722,Site Shut Down - 9/16/2020
"3,192,128",MDC1.D6.S1000.1,DRB#3 Approval-Part A- CSA
"3,192,358",MDC1-9724,Complete Remaining IWW piping to tie-in point
"3,192,359",MDC1-9725,Clayco Waiting on Overhead Powerlines to be grounded
"3,192,361",MDC1-9726,Complete Remaining Sanitary piping to tie-in point
"3,192,362",MDC1-9727,Clayco Waiting on Overhead Powerlines to be grounded
"3,192,367",MDC1-9728,Complete Remaining ITW piping to tie-in point
"3,192,368",MDC1-9729,Clayco Waiting on Overhead Powerlines to be grounded
"3,192,365",MDC1-9731,Complete Remaining Fire Main piping to tie-in point
"3,192,364",MDC1-9730,Clayco Waiting on Overhead Powerlines to be grounded
"3,192,370",MDC1-9732,Complete Remaining Telecom Duct Back (excluding Tie-in)
"3,192,371",MDC1-9733,Clayco Waiting on Overhead Powerlines to be grounded
"3,192,374",MDC1-9734,Delay in COLO-1- Cell-1 MER Delivery (Duration = COLO1 Cell-1 PSR(11/6/20) to MSFT delivery)
"3,192,031",MDC1-9735,MSFT decision to Bid Fluid cooler scope to Stetner
"3,192,032",MDC1-9736,Review Fluid Cooler wiring and devices buyout with Stetner
"3,192,033",MDC1-9737,Change order release for fluid cooler wiring devices
"3,192,840",MDC1-9738,Temp Power/ Telecom duct bank
"3,192,011",MDC1-9739,Delay in UPM Delivery (Duration = Colo1 Cell-2 PSR(10/13) to MSFT delivery)
"3,192,012",MDC1-9740,Delay in UPM Delivery (Duration = Colo1 Cell-3 PSR(9/28) to MSFT delivery)
"3,192,013",MDC1-9741,Delay in UPM Delivery (Duration = Colo1 Cell-4 PSR (10/28) to MSFT delivery)
"3,192,375",MDC1-9742,Delay in COLO-1- Cell-2 MER Delivery (Duration = COLO1 Cell-2 PSR(11/13/20) to MSFT delivery)
"3,192,376",MDC1-9743,Delay in COLO-1- Cell-3 MER Delivery (Duration = COLO1 Cell-3 PSR(11/20/20) to MSFT delivery)
"3,193,072",MDC1-9744,Hang Wall Partitions
"3,193,147",MDC1-9745,Remaining MER raceway across Mech chase
"3,192,379",MDC1-9746,Delay in COLO-2- Cell-1 MER Delivery (Duration = Colo1 Cell-1 PSR(12/15/20) to MSFT delivery)
"3,192,380",MDC1-9747,Delay in COLO-2- Cell-2 MER Delivery (Duration = COLO 2 Cell-2 PSR(12/22/20) to MSFT delivery)
"3,192,381",MDC1-9748,Delay in COLO-2- Cell-3 MER Delivery (Duration = COLO 2- Cell-3 PSR(12/28/20) to MSFT delivery)
"3,192,384",MDC1-9749,Delay in COLO-3- Cell-1 MER Delivery (Duration = COLO-3 Cell-1 PSR(1/29/21) to MSFT delivery)
"3,192,385",MDC1-9750,Delay in COLO-3- Cell-2 MER Delivery (Duration = COLO-3 Cell-2 PSR(2/5/21) to MSFT delivery)
